RESPONSE,ANNUAL_INCOME,SMART_BANKING,NUM_DEBITS_MTD,LOAN,LOAN_TO_VALUE_RATIO,MORTGAGE_AGE,OCC_PROF,AGE_PRIMARY,BUYING_POWER,OWN_CAR,USE_CREDIT_CARD,CONSUMER_FINANCING,EDUCATION_LEVEL,MEAN_PROPERTY_VALUE,SPENDABILITY_INDEX,PHIGH,PMASS,SAVINGS_ACCTN,TEASER_RATE,OWCUSTID,CLUSTERID
0,465,0,-84.67,,0.5143,26,,20,2,N,,N,M,0,M,0,0,1,9.35,6000000000,1
0,170,0,,,,,,18,3,N,Y,N,M,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,,0,,,,,,18,10,N,Y,N,L,1,L,0,0,0,3.99,6000000000,1
0,308,0,,,,,,12,1,,,,H,0,,0,1,0,9.35,6000000000,2
0,308,0,,,,,,12,1,,,,H,0,,0,1,0,3.99,6000000000,2
0,,0,,,,3,0,10,3,N,Y,N,M,0,H,0,0,0,5.9,6000000000,2
0,,0,,,,3,0,10,3,N,Y,N,M,0,H,0,0,0,9.35,6000000000,2
0,,0,,,,,0,10,3,N,Y,N,M,0,H,,,,10.1,6000000000,3
0,,0,-75.81,,0.4966,9,,,,,,,,,,,,,2.99,6000000000,2
0,864,0,,,0.7156,1,,9,3,N,,Y,M,0,,0,0,0,9.35,6000000000,1
0,864,0,,,0.7156,1,,9,3,N,,Y,M,0,,0,0,0,3.99,6000000000,1
0,401,0,,,,,,18,3,N,Y,N,M,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,,,,10.1,6000000000,3
0,,0,,,0.5971,4,,9,2,N,Y,,M,0,,,,,10.1,6000000000,3
0,,0,,,0.5971,4,,9,2,N,Y,,M,0,,,,,9.35,6000000000,3
0,876,0,,,,,,18,1,N,Y,Y,H,0,M,1,0,1,9.35,6000000000,3
0,995,0,283.3,,,,,19,1,N,Y,N,H,0,H,0,0,1,3.99,6000000000,2
0,1800,0,,,,,,20,1,,Y,Y,H,0,,0,0,1,3.99,6000000000,2
0,835,0,-11.13,,,16,0,18,1,N,Y,N,H,0,H,0,0,1,3.99,6000000000,2
0,308,0,411.7,,,,,12,1,,,,H,0,,0,1,1,9.35,6000000000,2
0,308,0,411.7,,,,,12,1,,,,H,0,,0,1,1,3.99,6000000000,2
0,876,0,183,,,,,18,1,N,Y,Y,H,0,M,1,0,0,9.35,6000000000,3
0,,0,,,,,,18,10,N,Y,N,L,1,L,0,0,0,3.99,6000000000,1
0,995,0,102.8,,,,,19,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,0.9721,5,0,9,2,N,Y,N,M,0,,0,0,0,5.9,6000000000,2
0,,0,,,0.9721,5,0,9,2,N,Y,N,M,0,,0,0,0,9.35,6000000000,2
0,,0,,,0.9721,5,0,9,2,N,Y,N,M,0,,0,0,0,3.99,6000000000,2
0,480,0,-11.09,,0.5802,8,,11,1,N,,N,H,0,,0,0,1,10.1,6000000000,2
0,480,0,-11.09,,0.5802,8,,11,1,N,,N,H,0,,0,0,1,9.35,6000000000,2
0,480,0,-11.09,,0.5802,8,,11,1,N,,N,H,0,,0,0,1,3.99,6000000000,2
0,448,0,41.63,,,,0,14,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,1091,1,6.2,,0.5824,2,,,1,,,,H,0,,0,0,1,2.99,6000000000,2
0,300,0,-7.19,,0.5424,2,,22,1,N,,,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,,,,14,1,N,,,H,0,,0,1,1,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,,,,9.35,6000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,6000000000,2
0,,0,,,0.7366,8,,9,3,N,Y,N,M,0,L,0,0,0,2.99,6000000000,1
0,,0,,,0.7366,8,,9,3,N,Y,N,M,0,L,0,0,0,9.35,6000000000,2
0,,0,,,0.7366,8,,9,3,N,Y,N,M,0,L,0,0,0,3.99,6000000000,1
0,630,0,187,,,,,,,,,,,,,0,0,1,9.35,6000000000,1
0,750,1,-32.89,,,,0,14,1,N,Y,N,H,0,,1,0,0,9.35,6000000000,3
0,750,1,-32.89,,,,0,14,1,N,Y,N,H,0,,1,0,0,3.99,6000000000,3
0,105,0,2,,,16,,17,1,,,,H,0,,0,0,1,3.99,6000000000,2
0,892,0,-320.8,,,1,,20,2,N,,,H,0,,1,0,0,2.99,6000000000,2
0,750,0,42.06,,0.7796,1,0,14,1,N,Y,N,H,0,,1,0,1,9.35,6000000000,3
0,,0,,,0.8069,3,,,,,,,,,,,,,9.35,6000000000,3
0,576,0,,,,2,,2,1,N,,,H,0,,0,0,0,9.35,6000000000,2
0,,0,,,,,,15,3,N,,N,M,0,,,,,10.1,6000000000,3
0,269,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,66,1,,,,,0,15,1,N,Y,N,H,0,M,0,0,0,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,321,0,6.83,,,11,,14,1,N,Y,N,H,0,M,1,0,0,10.1,6000000000,3
0,835,1,64.94,,0.7054,6,,21,1,,Y,N,H,0,M,0,0,1,3.99,6000000000,2
1,,1,57.63,,,,,8,2,,Y,N,M,0,,0,0,1,3.99,6000000000,1
0,387,0,429.1,,0.6677,7,,6,1,N,,N,H,0,,0,0,1,3.99,6000000000,2
0,1289,0,,,,,,12,3,N,Y,,L,0,,0,0,0,9.35,6000000000,1
0,675,1,-187.9,,0.5119,8,,17,2,N,Y,Y,M,0,M,1,0,0,2.99,6000000000,3
0,,0,,,0.5443,3,,13,2,N,Y,N,M,0,L,0,0,0,2.99,6000000000,2
0,,0,,,0.5443,3,,13,2,N,Y,N,M,0,L,0,0,0,9.35,6000000000,2
0,,0,,,0.5443,3,,13,2,N,Y,N,M,0,L,0,0,0,3.99,6000000000,2
0,1320,0,,,0.8409,1,,11,1,N,,N,H,0,,0,0,0,5.9,6000000000,2
0,614,0,492.6,,,,,14,1,,Y,N,H,0,,0,0,0,2.99,6000000000,2
0,614,0,492.6,,,,,14,1,,Y,N,H,0,,0,0,0,10.1,6000000000,2
0,614,0,492.6,,,,,14,1,,Y,N,H,0,,0,0,0,9.35,6000000000,2
0,614,0,492.6,,,,,14,1,,Y,N,H,0,,0,0,0,3.99,6000000000,2
0,933,1,,,,,0,19,1,N,Y,N,H,0,M,0,0,1,9.35,6000000000,2
0,933,1,,,,,0,19,1,N,Y,N,H,0,M,0,0,1,3.99,6000000000,2
0,,0,,,0.6713,3,,6,3,N,,N,M,0,,,,,10.1,6000000000,3
0,865,0,6.99,,,,,9,1,N,,,H,0,,0,0,1,10.1,6000000000,2
0,865,0,6.99,,,,,9,1,N,,,H,0,,0,0,1,9.35,6000000000,2
0,541,1,-37.68,,0.7735,4,,19,4,N,Y,,M,0,,0,0,1,3.99,6000000000,1
0,765,0,,,,17,0,13,1,N,Y,N,H,0,M,0,0,1,2.99,6000000000,2
0,765,0,,,,17,0,13,1,N,Y,N,H,0,M,0,0,1,9.35,6000000000,2
0,765,0,,,,17,0,13,1,N,Y,N,H,0,M,0,0,1,3.99,6000000000,2
0,1224,1,,,,,,19,1,N,,,H,0,,0,0,0,9.35,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,1,3.99,6000000000,1
0,,0,,,,,,15,2,N,,,M,0,,0,0,0,3.99,6000000000,2
0,360,0,,,,,,17,4,N,Y,Y,M,0,L,0,0,1,9.35,6000000000,1
0,456,0,,,,,,7,1,N,Y,N,H,0,M,1,0,0,10.1,6000000000,3
0,456,0,,,,,,7,1,N,Y,N,H,0,M,1,0,0,9.35,6000000000,3
0,699,0,516.4,,,,,11,2,N,,,M,0,,1,0,1,3.99,6000000000,3
0,,0,,,,,,27,7,N,Y,N,L,0,H,,,,2.99,6000000000,1
0,1200,0,,,,9,0,16,2,N,Y,N,H,0,M,0,0,0,9.35,6000000000,2
0,1200,0,,,,9,0,16,2,N,Y,N,H,0,M,0,0,0,3.99,6000000000,2
0,690,0,621.3,,0.8373,3,,9,1,N,,N,H,0,M,0,0,1,3.99,6000000000,2
0,801,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,801,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,614,0,,,,17,,14,1,,Y,N,H,0,,0,0,0,9.35,6000000000,2
0,336,0,36.2,,0.984,2,,10,1,N,,,H,0,,0,1,1,5.9,6000000000,2
0,,0,,,,,,27,3,N,Y,N,M,0,H,,,,2.99,6000000000,3
0,,0,,,,,,27,3,N,Y,N,M,0,H,,,,10.1,6000000000,3
0,,0,,,,,,,,,,,,,,0,0,1,3.99,6000000000,1
0,699,0,,,,,,11,2,N,,,M,0,,1,0,0,3.99,6000000000,3
0,,0,,,,,,13,3,N,Y,N,M,0,H,,,,9.35,6000000000,3
0,,0,,,,,,13,3,N,Y,N,M,0,H,,,,3.99,6000000000,3
0,,0,,,0.7091,17,,13,3,N,Y,N,M,0,H,,,,10.1,6000000000,3
0,,0,,,0.7091,17,,13,3,N,Y,N,M,0,H,,,,3.99,6000000000,3
0,1070,0,0,,,,,,,,,,,,,1,0,0,9.35,6000000000,3
1,734,1,5.85,,0.9887,1,,13,2,N,Y,N,H,0,L,1,0,0,5.9,6000000000,3
0,933,1,-4.56,,0.5228,5,0,19,1,N,Y,N,H,0,M,0,0,1,2.99,6000000000,2
0,933,1,-4.56,,0.5228,5,0,19,1,N,Y,N,H,0,M,0,0,1,10.1,6000000000,2
0,933,1,-4.56,,0.5228,5,0,19,1,N,Y,N,H,0,M,0,0,1,9.35,6000000000,2
0,933,1,-4.56,,0.5228,5,0,19,1,N,Y,N,H,0,M,0,0,1,3.99,6000000000,2
0,,0,,,0.6503,3,,,,,,,,,,0,0,0,2.99,6000000000,2
0,,0,,,0.7258,2,,9,1,N,,,H,0,,0,0,0,3.99,6000000000,2
0,900,0,,,,,,16,1,N,Y,,H,0,,0,0,0,9.35,6000000000,2
0,900,0,,,,,,16,1,N,Y,,H,0,,0,0,0,3.99,6000000000,2
0,900,0,,,0.883,2,,,,,,,,,,0,0,0,9.35,6000000000,2
0,871,1,295.5,,0.8121,5,,17,1,,Y,N,H,0,,0,0,0,5.9,6000000000,2
0,801,1,808.1,,,,0,19,2,N,Y,N,M,0,M,0,1,0,9.35,6000000000,1
0,1260,1,196.2,,,,0,15,1,N,Y,,H,0,,1,0,1,3.99,6000000000,3
0,,1,,,,8,0,15,1,N,Y,,H,0,,1,0,1,9.35,6000000000,3
0,,1,,,,8,0,15,1,N,Y,,H,0,,1,0,1,3.99,6000000000,3
0,,0,,,0.8659,4,0,18,3,N,Y,N,M,0,H,0,0,0,5.9,6000000000,2
0,554,0,187.1,,0.598,7,,12,1,N,,N,H,0,M,0,0,0,9.35,6000000000,2
0,,0,,,,,,12,1,N,,N,H,0,M,,,,10.1,6000000000,2
0,350,0,,,0.862,2,,13,5,,,,L,0,,0,1,0,5.9,6000000000,1
0,,0,-972,,,,,5,1,,,,H,0,,1,0,0,3.99,6000000000,2
0,689,0,,,,,,19,1,N,Y,N,H,0,,0,0,1,9.35,6000000000,2
0,689,0,,,,,,19,1,N,Y,N,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,,,,10.1,6000000000,3
0,,0,,,,,,12,1,,,,H,0,,0,0,0,9.35,6000000000,2
0,,0,,,,,,12,1,,,,H,0,,0,0,0,3.99,6000000000,2
0,469,0,90.89,,,,,13,2,,,,M,0,,0,0,1,9.35,6000000000,1
0,469,0,90.89,,,,,13,2,,,,M,0,,0,0,1,3.99,6000000000,1
0,,0,282.4,,0.8046,6,,,,,,,,,,,,,9.35,6000000000,3
0,,0,282.4,,0.8046,6,,,,,,,,,,,,,3.99,6000000000,2
1,450,0,56.98,,0.7117,9,,11,9,,,,L,0,,1,0,1,9.35,6000000000,3
0,707,0,,,,,,16,1,N,Y,N,H,0,H,0,0,0,9.35,6000000000,2
0,707,0,,,,,,16,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,10,1,N,Y,N,H,0,M,0,0,0,2.99,6000000000,2
0,,0,,,,,,10,1,N,Y,N,H,0,M,0,0,0,9.35,6000000000,2
0,,0,,,,,,10,1,N,Y,N,H,0,M,0,0,0,3.99,6000000000,2
0,564,1,-113.7,,,,,15,2,N,,N,H,0,,1,0,1,2.99,6000000000,3
0,,0,1,,,,,19,2,N,Y,N,H,0,H,,,,2.99,6000000000,2
0,409,0,-382.6,,,,,16,3,N,,,M,0,,0,1,0,2.99,6000000000,1
0,,0,,,,,,15,2,N,Y,N,M,0,H,,,,3.99,6000000000,3
0,408,1,117.4,,,,,12,1,N,,,H,0,,0,0,1,2.99,6000000000,2
0,408,1,117.4,,,,,12,1,N,,,H,0,,0,0,1,9.35,6000000000,2
1,409,0,,,,,,16,3,N,,,M,0,,0,1,0,9.35,6000000000,1
0,516,0,,,0.2634,8,,24,1,N,Y,,H,0,,0,0,1,9.35,6000000000,2
0,516,0,,,0.2634,8,,24,1,N,Y,,H,0,,0,0,1,3.99,6000000000,2
0,649,0,-189.8,,,17,,16,1,N,Y,N,H,0,H,0,0,0,9.35,6000000000,2
0,649,0,-189.8,,,17,,16,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,7,4,,,N,M,0,,0,0,0,5.9,6000000000,1
0,945,1,-322.8,,,,0,11,1,N,Y,N,H,0,L,0,0,1,2.99,6000000000,2
0,945,1,-322.8,,,,0,11,1,N,Y,N,H,0,L,0,0,1,9.35,6000000000,2
0,1009,1,-14.68,,,,,17,1,N,Y,,H,0,,1,0,0,2.99,6000000000,3
0,648,1,,,,,,10,1,N,,,H,0,,0,0,1,9.35,6000000000,2
0,506,0,,,0.809,1,,14,1,N,Y,N,H,0,,0,0,1,3.99,6000000000,2
0,689,0,-15.95,,0.6589,1,,19,1,N,Y,N,H,0,,0,0,1,9.35,6000000000,2
0,689,0,-15.95,,0.6589,1,,19,1,N,Y,N,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,0.5368,6,,15,1,N,Y,N,H,0,L,0,0,0,9.35,6000000000,2
0,,0,,,0.5368,6,,15,1,N,Y,N,H,0,L,0,0,0,3.99,6000000000,2
0,554,0,,,,,,12,1,N,,N,H,0,M,0,0,1,9.35,6000000000,2
0,554,0,,,,,,12,1,N,,N,H,0,M,0,0,1,3.99,6000000000,2
0,715,0,133.9,,,,,21,1,N,Y,N,H,0,M,0,0,0,3.99,6000000000,2
0,380,1,,,,,,18,4,,,,M,0,,0,0,1,9.35,6000000000,1
0,380,0,-24.93,,0.1333,32,,18,4,,,,M,0,,0,0,1,9.35,6000000000,1
0,,0,,,,,,,,,,,,,,,,,3.99,6000000000,2
0,799,0,,,0.3547,10,,14,1,N,Y,N,H,0,H,0,0,0,9.35,6000000000,2
0,799,0,,,0.3547,10,,14,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,1110,0,0,,,,,27,1,,Y,N,H,0,,0,0,0,3.99,6000000000,2
0,,0,,,,,,27,3,N,,Y,H,0,L,,,,9.35,6000000000,3
0,,0,,,,,,27,3,N,,Y,H,0,L,,,,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,,,,10.1,6000000000,3
0,640,0,,,,,0,12,1,N,Y,N,H,0,M,0,0,0,3.99,6000000000,2
0,273,0,,,,,0,8,5,N,Y,N,M,0,M,0,1,0,2.99,6000000000,1
0,273,0,,,,,0,8,5,N,Y,N,M,0,M,0,1,0,9.35,6000000000,1
0,,0,,,,,,10,,,Y,N,,W,,,,,5.9,6000000000,2
0,,0,,,,,,10,,,Y,N,,W,,,,,10.1,6000000000,3
0,708,1,0,,0.8943,2,,,,,,,,,,0,0,1,2.99,6000000000,1
0,708,1,0,,0.8943,2,,,,,,,,,,0,0,1,9.35,6000000000,1
0,708,1,0,,0.8943,2,,,,,,,,,,0,0,1,3.99,6000000000,1
0,612,1,19,,,,,23,1,N,Y,N,H,0,H,1,0,1,9.35,6000000000,3
0,,0,,,,,,,,,,,,,,,,,9.35,6000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,6000000000,2
0,799,0,,,,10,,14,1,N,Y,N,H,0,H,0,0,0,9.35,6000000000,2
0,799,0,,,,10,,14,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,15,3,N,Y,N,M,0,H,,,,10.1,6000000000,3
0,273,0,,,,,0,8,5,N,Y,N,M,0,M,0,1,0,9.35,6000000000,1
0,,0,,,,,0,16,1,N,,,H,0,,0,0,0,9.35,6000000000,2
0,680,1,,,0.6417,2,,13,1,,Y,N,H,0,M,1,0,1,2.99,6000000000,3
0,,0,,,,,,10,1,N,Y,N,H,0,H,0,0,0,3.99,6000000000,2
0,,0,,,,,,9,1,N,,N,H,0,L,,,,10.1,6000000000,2
0,589,0,,,,,,18,2,N,Y,N,M,0,H,1,0,0,9.35,6000000000,3
0,1225,0,-316.2,,,,,9,1,,Y,N,H,0,,0,0,1,3.99,6000000000,2
1,945,0,-44.68,,,,,16,1,N,,,H,0,,0,0,0,3.99,6000000000,2
0,360,1,-18.38,,0.7036,2,,11,3,N,Y,N,M,0,M,0,0,1,9.35,6000000000,1
0,,0,,,,9,,13,1,N,,N,H,0,L,0,0,0,5.9,6000000000,2
0,,0,,,,9,,13,1,N,,N,H,0,L,0,0,0,10.1,6000000000,2
0,,0,,,,9,,13,1,N,,N,H,0,L,0,0,0,9.35,6000000000,2
0,589,0,29.88,,0.2856,6,,18,2,N,Y,N,M,0,H,1,0,0,10.1,6000000000,3
0,589,0,29.88,,0.2856,6,,18,2,N,Y,N,M,0,H,1,0,0,9.35,6000000000,3
0,,0,,,0.673,8,,14,1,N,,,H,0,,0,0,0,10.1,6000000000,2
0,,0,,,0.673,8,,14,1,N,,,H,0,,0,0,0,9.35,6000000000,2
0,,0,,,0.673,8,,14,1,N,,,H,0,,0,0,0,3.99,6000000000,2
0,672,0,132.7,,,,,20,2,,,,M,0,,0,0,1,9.35,6000000000,2
0,672,0,132.7,,,,,20,2,,,,M,0,,0,0,1,3.99,6000000000,2
0,780,1,0,,0.38,12,0,15,1,N,Y,N,H,0,H,1,0,1,2.99,6000000000,3
0,,0,,,,,,20,8,N,,N,M,0,,,,,5.9,6000000000,1
0,,0,,,,,,20,8,N,,N,M,0,,,,,10.1,6000000000,3
0,585,0,,,,,,8,5,N,Y,Y,M,0,L,0,0,0,3.99,6000000000,1
0,672,0,,,,,,20,2,,,,M,0,,0,0,1,9.35,6000000000,2
0,,0,,,,,0,18,9,N,Y,N,M,0,,0,0,0,10.1,6000000000,1
0,,0,,,,,0,18,9,N,Y,N,M,0,,0,0,0,9.35,6000000000,1
0,,0,,,,,0,18,9,N,Y,N,M,0,,0,0,0,3.99,6000000000,1
0,,0,,,,,,,4,,,,M,0,,0,0,0,5.9,6000000000,1
0,,0,,,,,,,4,,,,M,0,,0,0,0,9.35,6000000000,1
0,,0,79.16,,,,,15,1,N,Y,N,H,0,H,0,0,1,3.99,6000000000,2
0,,1,1139,,,,,6,1,,,,H,0,,1,0,1,3.99,6000000000,3
0,,0,,,,,,,,,,,,,,,,,2.99,6000000000,2
0,,0,,,,,,,,,,,,,,,,,9.35,6000000000,3
0,756,0,-18.81,,,,,18,1,N,Y,N,H,0,L,0,0,0,3.99,6000000000,2
0,756,0,0.12,,,,,18,1,N,Y,N,H,0,L,0,0,0,3.99,6000000000,2
0,521,0,,,,,,10,1,N,,Y,H,0,M,0,0,0,3.99,6000000000,2
0,674,0,,,0.2762,6,,20,3,N,Y,N,H,0,,1,0,0,3.99,6000000000,2
0,521,0,-459.2,,,5,,10,1,N,,Y,H,0,M,0,0,0,9.35,6000000000,2
0,521,0,-459.2,,,5,,10,1,N,,Y,H,0,M,0,0,0,3.99,6000000000,2
0,929,1,417.6,,0.8125,6,14,1,,N,,N,H,0,,0,0,1,3.99,6000000000,2
0,360,1,-6.78,,0.8162,8,,27,2,N,Y,N,M,0,M,0,0,1,3.99,6000000000,1
0,,1,-172.1,,,,,8,1,N,,Y,H,0,,1,0,1,3.99,6000000000,3
0,477,1,0,,,,,17,1,N,Y,N,H,0,H,0,0,1,3.99,6000000000,2
0,519,0,,,0.6108,5,,14,1,,,,H,0,,0,0,0,3.99,6000000000,2
0,363,1,71.11,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,363,1,71.11,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,456,0,-2.19,,,,,8,1,N,,N,H,0,H,0,0,1,9.35,6000000000,2
0,456,0,-2.19,,,,,8,1,N,,N,H,0,H,0,0,1,3.99,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,1,9.35,6000000000,1
0,,0,,,,,,,,,,,,,,0,0,1,3.99,6000000000,1
0,,1,0,,0.8452,1,,8,1,N,,Y,H,0,,1,0,1,3.99,6000000000,3
0,480,0,,,,,,,,,,,,,,0,0,1,9.35,6000000000,1
0,480,0,,,,,,,,,,,,,,0,0,1,3.99,6000000000,1
0,,0,,,,,,14,7,N,,N,L,0,,,,,10.1,6000000000,1
0,,0,0,,0.5974,3,,6,1,N,,N,H,0,,1,0,0,10.1,6000000000,3
0,,0,0,,0.5974,3,,6,1,N,,N,H,0,,1,0,0,9.35,6000000000,3
0,360,0,,,,7,,8,1,N,,N,H,0,H,0,0,1,9.35,6000000000,2
0,360,0,,,,7,,8,1,N,,N,H,0,H,0,0,1,3.99,6000000000,2
0,,0,,,0.7675,2,,20,2,,Y,N,M,0,,0,0,0,5.9,6000000000,2
0,,0,,,,3,,18,1,Y,Y,Y,H,0,,0,0,0,9.35,6000000000,2
0,,0,,,,3,,18,1,Y,Y,Y,H,0,,0,0,0,3.99,6000000000,2
0,182,0,,,,,0,19,2,N,Y,,M,0,,0,0,0,3.99,6000000000,2
0,,0,,,,,0,15,1,N,Y,,H,0,,,,,9.35,6000000000,2
0,,0,,,,,0,15,1,N,Y,,H,0,,,,,3.99,6000000000,2
0,,0,,,,,0,15,1,N,Y,,H,0,,0,0,0,3.99,6000000000,2
0,920,1,166.8,,,,,17,1,N,Y,N,H,0,H,0,0,1,3.99,6000000000,2
0,1387,1,123.9,,0.7864,5,,14,1,N,,N,H,0,H,0,0,1,9.35,6000000000,2
0,,0,,,0.8331,2,,9,1,N,,N,H,0,,0,0,1,3.99,6000000000,2
0,929,1,,,0.8063,6,,14,1,N,,N,H,0,,0,0,0,9.35,6000000000,2
0,929,1,,,0.8063,6,,14,1,N,,N,H,0,,0,0,0,3.99,6000000000,2
0,425,1,-106.6,,,,,,,,,,,,,1,0,1,2.99,6000000000,3
0,803,1,223.5,,,,,12,2,N,Y,N,M,0,H,1,0,1,2.99,6000000000,3
0,,0,,,,,,,1,,,,H,0,,,,,3.99,6000000000,2
0,,0,,,,,,11,3,N,,,M,0,,,,,10.1,6000000000,3
0,,0,,,0.9678,5,,11,3,N,,,M,0,,0,0,0,5.9,6000000000,2
0,387,0,,,,,,14,9,,,,L,1,,0,0,0,9.35,6000000000,1
0,387,0,,,,,,14,9,,,,L,1,,0,0,0,3.99,6000000000,1
0,,0,-22.27,,,,,15,1,N,Y,N,H,0,,0,0,0,3.99,6000000000,2
0,516,0,,,,,,12,2,N,Y,N,M,0,H,0,1,0,9.35,6000000000,2
0,384,0,,,,,0,12,3,N,Y,,M,0,,0,0,1,9.35,6000000000,1
0,1608,0,-513.2,,,,,11,1,,Y,Y,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,,12,,,1,,,,H,0,,,,,9.35,6000000000,2
0,,0,,,,12,,,1,,,,H,0,,,,,3.99,6000000000,2
0,515,0,-12.35,,,,,14,1,N,Y,N,H,0,M,0,0,1,3.99,6000000000,2
0,,1,383,,0.7331,2,0,6,1,N,Y,N,H,0,,0,0,1,9.35,6000000000,2
0,,1,383,,0.7331,2,0,6,1,N,Y,N,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,,,0,18,1,N,Y,Y,H,0,,0,0,1,3.99,6000000000,2
0,,1,99.4,,0.9744,2,0,18,1,N,Y,Y,H,0,,0,0,1,9.35,6000000000,2
0,840,0,,,,,,,,,,,,,,0,0,0,2.99,6000000000,2
0,840,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,840,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,,0,,,,7,0,19,7,N,Y,N,M,0,M,0,0,0,10.1,6000000000,1
0,,0,,,,7,0,19,7,N,Y,N,M,0,M,0,0,0,9.35,6000000000,1
0,,0,,,,7,0,19,7,N,Y,N,M,0,M,0,0,0,3.99,6000000000,1
0,480,0,0,,1.008,4,,12,4,N,,Y,M,0,,0,0,0,3.99,6000000000,1
0,1608,0,,,,,,11,1,,Y,Y,H,0,,0,0,0,3.99,6000000000,2
0,,0,,,,,,11,3,N,,,M,0,,0,0,0,9.35,6000000000,1
0,,0,,,,,,11,3,N,,,M,0,,0,0,0,3.99,6000000000,1
0,,0,,,,,,,,,,,,,,,,,9.35,6000000000,3
0,,0,,,,,,,,,,,,,,,,,3.99,6000000000,2
0,677,1,-20.24,,,,,11,1,,,,H,0,,0,0,1,3.99,6000000000,2
0,,0,-18.07,,,,,13,1,N,,,H,0,,0,0,1,3.99,6000000000,2
0,,0,,,,,0,24,1,N,Y,N,H,0,L,0,0,0,10.1,6000000000,2
0,,0,,,,,0,24,1,N,Y,N,H,0,L,0,0,0,9.35,6000000000,2
0,516,0,-48.57,,,,,12,2,N,Y,N,M,0,H,0,1,0,2.99,6000000000,2
0,,0,,,,,,,7,,Y,N,L,0,H,,,,5.9,6000000000,1
0,,0,,,,,,,7,,Y,N,L,0,H,,,,10.1,6000000000,3
0,,0,,,,,,17,1,N,Y,N,H,0,M,0,0,0,2.99,6000000000,2
0,,0,513,,0.4582,2,,15,1,N,Y,N,H,0,,0,0,0,3.99,6000000000,2
0,384,0,144.4,,,,0,12,3,N,Y,,M,0,,0,0,1,9.35,6000000000,1
0,,0,,,,,,,,,,,,,,0,0,0,9.35,6000000000,2
0,,0,,,,,,,,,,,,,,0,0,0,3.99,6000000000,2
0,,0,,,0.7682,3,,17,2,N,Y,Y,M,0,M,,,,9.35,6000000000,3
0,552,0,81.31,,0.7141,3,0,13,2,N,Y,Y,H,0,H,0,0,1,2.99,6000000000,2
0,552,0,81.31,,0.7141,3,0,13,2,N,Y,Y,H,0,H,0,0,1,10.1,6000000000,2
0,552,0,81.31,,0.7141,3,0,13,2,N,Y,Y,H,0,H,0,0,1,9.35,6000000000,2
0,,0,,,0.7868,4,,15,1,N,Y,,H,0,,,,,10.1,6000000000,2
0,,0,,,0.7868,4,,15,1,N,Y,,H,0,,,,,9.35,6000000000,2
0,,0,,,0.7868,4,,15,1,N,Y,,H,0,,,,,3.99,6000000000,2
0,,0,,,,,,9,1,N,,N,H,0,,,,,3.99,6000000000,2
0,,0,,,,,,9,1,N,,N,H,0,,,,,10.1,6000000000,2
0,849,0,16.93,,0.7189,17,,3,1,,Y,N,H,0,M,0,0,1,2.99,6000000000,2
0,849,0,16.93,,0.7189,17,,3,1,,Y,N,H,0,M,0,0,1,10.1,6000000000,2
0,849,0,16.93,,0.7189,17,,3,1,,Y,N,H,0,M,0,0,1,9.35,6000000000,2
0,480,1,442.3,,0.5417,3,,9,1,N,,N,H,0,,0,0,1,3.99,6000000000,2
0,1000,0,,,0.7371,6,,,,,,,,,,1,0,1,2.99,6000000000,3
